form_id,original_row_id,event,human_score,human_approval_pct,human_is_approved,score_avg_all,status,llm_is_approved,score_diff_abs,decision_agreement
FV_1_B,475,PersonX buys PersonX's first car,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_1_B,1637,PersonX drops to the ground,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,1979,PersonX follows PersonX's course,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,3041,PersonX gets a ride home,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_1_B,3544,PersonX gets laid off,70.0,50.0,True,95.67,APPROVED,True,25.67,True
FV_1_B,3579,PersonX gets messy,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,3627,PersonX gets near PersonY,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_1_B,3777,PersonX gets so good,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_1_B,3813,PersonX gets some friends,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,4742,PersonX gives PersonY the benefit,75.0,100.0,True,96.67,APPROVED,True,21.67,True
FV_1_B,4851,PersonX gives PersonY's baby ___,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,5445,PersonX goes to the store to get more,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,5658,PersonX hides in PersonX's closet,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_1_B,6240,PersonX kicks into touch,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_1_B,6812,PersonX opens the window,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_1_B,6908,PersonX pays PersonY's expenses,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_1_B,7167,PersonX persuades ___ to follow,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,7522,PersonX pushes back the ___,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,8112,PersonX stops fighting,95.0,100.0,True,93.33,APPROVED,True,1.6700000000000017,True
FV_1_B,8194,PersonX takes PersonX's dog out,100.0,100.0,True,9.0,REJECTED,False,91.0,False
FV_1_B,8633,PersonX takes PersonY's hours,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_1_B,9105,PersonX takes ___ to the dry cleaners,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_2_A,449,PersonX burns badly,75.0,50.0,True,96.67,APPROVED,True,21.67,True
FV_2_A,585,PersonX buys ___ from the store,93.0,100.0,True,96.67,APPROVED,True,3.6700000000000017,True
FV_2_A,588,PersonX buys ___ often,83.5,100.0,True,96.67,APPROVED,True,13.170000000000002,True
FV_2_A,926,PersonX buys food,77.5,100.0,True,98.33,APPROVED,True,20.83,True
FV_2_A,1389,PersonX decides to enter,71.5,50.0,True,96.67,APPROVED,True,25.17,True
FV_2_A,1499,PersonX does not have enough money,91.5,100.0,True,96.67,APPROVED,True,5.170000000000002,True
FV_2_A,2590,PersonX gets PersonY's tree,94.0,100.0,True,63.33,APPROVED,True,30.67,True
FV_2_A,2766,PersonX gets ___ for PersonY's birthday,89.0,100.0,True,96.67,APPROVED,True,7.670000000000002,True
FV_2_A,3472,PersonX gets furious,83.5,50.0,True,95.0,APPROVED,True,11.5,True
FV_2_A,4116,PersonX gives PersonX enough rope,59.0,50.0,False,95.0,APPROVED,True,36.0,False
FV_2_A,4389,PersonX gives PersonY a ring,93.5,100.0,True,96.67,APPROVED,True,3.1700000000000017,True
FV_2_A,5043,PersonX gives ___ detention,90.5,100.0,True,96.67,APPROVED,True,6.170000000000002,True
FV_2_A,5212,PersonX gives it a chance,93.5,100.0,True,68.33,APPROVED,True,25.17,True
FV_2_A,5910,PersonX immediately grabbed ___,76.0,100.0,True,70.0,APPROVED,True,6.0,True
FV_2_A,5959,PersonX invests the money,73.5,100.0,True,96.67,APPROVED,True,23.17,True
FV_2_A,6090,PersonX is watching a scary movie,91.0,100.0,True,96.67,APPROVED,True,5.670000000000002,True
FV_2_A,6221,PersonX kills PersonX's darlings,31.5,50.0,False,96.67,APPROVED,True,65.17,False
FV_2_A,6442,PersonX makes an account,85.0,100.0,True,93.33,APPROVED,True,8.329999999999998,True
FV_2_A,6933,PersonX overflows PersonY's banks,82.0,100.0,True,96.67,APPROVED,True,14.670000000000002,True
FV_2_A,7049,PersonX pays taxes,84.5,100.0,True,96.67,APPROVED,True,12.170000000000002,True
FV_2_A,7280,PersonX pulls PersonY's back,91.0,100.0,True,91.67,APPROVED,True,0.6700000000000017,True
FV_2_A,7608,PersonX raises ___ to buy,96.0,100.0,True,35.0,REJECTED,False,61.0,False
FV_2_A,8214,PersonX takes PersonX's laptop,90.0,100.0,True,69.0,APPROVED,True,21.0,True
FV_2_A,8329,PersonX takes PersonY food,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_2_A,8904,PersonX takes ___ of the situation,88.0,100.0,True,96.67,APPROVED,True,8.670000000000002,True
FV_2_B,390,PersonX burns within PersonY,89.5,100.0,True,96.67,APPROVED,True,7.170000000000002,True
FV_2_B,2236,PersonX gets PersonX's first tattoo,93.0,100.0,True,95.67,APPROVED,True,2.6700000000000017,True
FV_2_B,2636,PersonX gets ___ from work,95.0,100.0,True,96.0,APPROVED,True,1.0,True
FV_2_B,2690,PersonX gets ___ on PersonX's face,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_2_B,2840,PersonX gets a coffee,81.0,100.0,True,96.67,APPROVED,True,15.670000000000002,True
FV_2_B,2891,PersonX gets a hot dog,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_2_B,2903,PersonX gets a job offer,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_2_B,2975,PersonX gets a new kitten,98.5,100.0,True,96.67,APPROVED,True,1.8299999999999983,True
FV_2_B,3773,PersonX gets sick,85.0,100.0,True,94.67,APPROVED,True,9.670000000000002,True
FV_2_B,3863,PersonX gets suspended,93.0,100.0,True,93.33,APPROVED,True,0.3299999999999983,True
FV_2_B,5322,PersonX gives jeff ___,92.0,100.0,True,96.67,APPROVED,True,4.670000000000002,True
FV_2_B,5791,PersonX hits the floor,91.0,100.0,True,70.0,APPROVED,True,21.0,True
FV_2_B,5888,PersonX hurts PersonY's arm,89.0,100.0,True,95.67,APPROVED,True,6.670000000000002,True
FV_2_B,5924,PersonX is able to escape,94.0,100.0,True,96.67,APPROVED,True,2.6700000000000017,True
FV_2_B,5962,PersonX is caught and arrested,92.0,100.0,True,95.67,APPROVED,True,3.6700000000000017,True
FV_2_B,6787,PersonX obtains PersonY understanding,92.5,100.0,True,95.67,APPROVED,True,3.1700000000000017,True
FV_2_B,7295,PersonX pulls PersonY's fingers out,91.0,100.0,True,96.67,APPROVED,True,5.670000000000002,True
FV_2_B,7293,PersonX pulls PersonY's legs,83.0,100.0,True,96.67,APPROVED,True,13.670000000000002,True
FV_2_B,8406,PersonX takes PersonY advice,90.5,100.0,True,95.67,APPROVED,True,5.170000000000002,True
FV_2_B,8348,PersonX takes PersonY for a walk,91.0,100.0,True,11.67,REJECTED,False,79.33,False
FV_2_B,8347,PersonX takes PersonY for ice cream,51.5,50.0,False,8.33,REJECTED,False,43.17,True
FV_2_B,8596,PersonX takes PersonY's friend,97.0,100.0,True,96.67,APPROVED,True,0.3299999999999983,True
FV_2_B,8602,PersonX takes PersonY's kite,90.0,100.0,True,45.0,REJECTED,False,45.0,False
FV_2_B,9162,PersonX takes ___ to prevent,94.0,100.0,True,96.67,APPROVED,True,2.6700000000000017,True
FV_2_B,9172,PersonX takes a back seat,84.5,100.0,True,96.67,APPROVED,True,12.170000000000002,True
FV_3_A,324,PersonX breaks my foot,55.0,50.0,False,96.67,APPROVED,True,41.67,False
FV_3_A,420,PersonX buys PersonX's dream car,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_3_A,964,PersonX buys new glasses,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_3_A,1089,PersonX calls a locksmith,57.5,50.0,False,95.0,APPROVED,True,37.5,False
FV_3_A,1475,PersonX does n't pay attention,97.5,100.0,True,92.33,APPROVED,True,5.170000000000002,True
FV_3_A,1738,PersonX earns money,97.5,100.0,True,96.67,APPROVED,True,0.8299999999999983,True
FV_3_A,1689,PersonX enters PersonX's car,15.0,0.0,False,96.67,APPROVED,True,81.67,False
FV_3_A,2535,PersonX gets PersonY's money 's ___,77.5,50.0,True,47.33,REJECTED,False,30.17,False
FV_3_A,2824,PersonX gets a call back,92.5,100.0,True,96.67,APPROVED,True,4.170000000000002,True
FV_3_A,3508,PersonX gets it replaced,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_3_A,3631,PersonX gets nothing,67.5,50.0,True,91.67,APPROVED,True,24.17,True
FV_3_A,3862,PersonX gets suspended,87.5,100.0,True,96.67,APPROVED,True,9.170000000000002,True
FV_3_A,4259,PersonX gives PersonY a couple,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_3_A,4283,PersonX gives PersonY a haircut,97.5,100.0,True,93.33,APPROVED,True,4.170000000000002,True
FV_3_A,4447,PersonX gives PersonY a time,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_3_A,4528,PersonX gives PersonY advice,97.5,100.0,True,96.67,APPROVED,True,0.8299999999999983,True
FV_3_A,4736,PersonX gives PersonY impression,95.0,100.0,True,95.67,APPROVED,True,0.6700000000000017,True
FV_3_A,4964,PersonX gives ___ a lollipop,72.5,100.0,True,98.33,APPROVED,True,25.83,True
FV_3_A,5897,PersonX immediately opened,97.5,100.0,True,96.67,APPROVED,True,0.8299999999999983,True
FV_3_A,6484,PersonX makes much money,97.5,100.0,True,94.67,APPROVED,True,2.8299999999999983,True
FV_3_A,6573,PersonX makes some extra money,100.0,100.0,True,93.33,APPROVED,True,6.670000000000002,True
FV_3_A,7837,PersonX saves all PersonX's money,92.5,100.0,True,94.67,APPROVED,True,2.1700000000000017,True
FV_3_A,8514,PersonX takes PersonY's anger,92.5,100.0,True,96.67,APPROVED,True,4.170000000000002,True
FV_3_A,8781,PersonX takes ___ everywhere,92.5,100.0,True,96.67,APPROVED,True,4.170000000000002,True
FV_3_A,8990,PersonX takes ___ to bed,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_3_B,118,PersonX beats ___ easily,97.5,100.0,True,95.67,APPROVED,True,1.8299999999999983,True
FV_3_B,1419,PersonX decides to give it a try,85.0,100.0,True,96.67,APPROVED,True,11.670000000000002,True
FV_3_B,1462,PersonX decides to take a break,92.5,100.0,True,96.67,APPROVED,True,4.170000000000002,True
FV_3_B,2696,PersonX gets ___ anymore,97.5,100.0,True,96.67,APPROVED,True,0.8299999999999983,True
FV_3_B,2908,PersonX gets a kitten,65.0,50.0,True,93.33,APPROVED,True,28.33,True
FV_3_B,3165,PersonX gets a scholarship,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_3_B,3192,PersonX gets back to school,75.0,50.0,True,96.67,APPROVED,True,21.67,True
FV_3_B,4047,PersonX gets to know PersonY,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_3_B,4072,PersonX gets very upset,87.5,100.0,True,70.0,APPROVED,True,17.5,True
FV_3_B,4582,PersonX gives PersonY ideas,85.0,100.0,True,96.67,APPROVED,True,11.670000000000002,True
FV_3_B,4740,PersonX gives PersonY the command,90.0,100.0,True,91.67,APPROVED,True,1.6700000000000017,True
FV_3_B,4778,PersonX gives PersonY the key,85.0,50.0,True,95.67,APPROVED,True,10.670000000000002,True
FV_3_B,4914,PersonX gives PersonY's son,92.5,100.0,True,93.33,APPROVED,True,0.8299999999999983,True
FV_3_B,5071,PersonX gives ___ back,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_3_B,5102,PersonX gives ___ to PersonX's son,82.5,50.0,True,96.67,APPROVED,True,14.170000000000002,True
FV_3_B,5523,PersonX grabs PersonY by the arm,90.0,50.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_3_B,6096,PersonX is watching television,87.5,100.0,True,96.67,APPROVED,True,9.170000000000002,True
FV_3_B,6350,PersonX locks horns,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_3_B,6776,PersonX opens the floodgates,90.0,100.0,True,95.67,APPROVED,True,5.670000000000002,True
FV_3_B,6935,PersonX pays ___ for the privilege,82.5,50.0,True,95.67,APPROVED,True,13.170000000000002,True
FV_3_B,7751,PersonX seizes the ___ by force,97.5,100.0,True,69.0,APPROVED,True,28.5,True
FV_3_B,8278,PersonX takes PersonY a long time,60.0,100.0,True,95.67,APPROVED,True,35.67,True
FV_3_B,8318,PersonX takes PersonY action,70.0,50.0,True,96.67,APPROVED,True,26.67,True
FV_3_B,8961,PersonX takes ___ to PersonY's house,92.5,100.0,True,94.67,APPROVED,True,2.1700000000000017,True
FV_3_B,9366,PersonX wouldnt hurts a fly,85.0,50.0,True,70.0,APPROVED,True,15.0,True
FV_4_A,7,PersonX accidentally dropped ___,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_4_A,358,PersonX burns PersonY's hand,87.5,100.0,True,96.67,APPROVED,True,9.170000000000002,True
FV_4_A,603,PersonX buys ___ last week,82.5,50.0,True,96.67,APPROVED,True,14.170000000000002,True
FV_4_A,1319,PersonX cuts PersonY's throat,65.0,50.0,True,98.33,APPROVED,True,33.33,True
FV_4_A,1442,PersonX cuts from the team,50.0,50.0,False,95.67,APPROVED,True,45.67,False
FV_4_A,1542,PersonX does drugs,77.5,100.0,True,96.67,APPROVED,True,19.17,True
FV_4_A,2382,PersonX gets PersonY answer,95.0,100.0,True,95.67,APPROVED,True,0.6700000000000017,True
FV_4_A,3157,PersonX gets an infection,35.0,0.0,False,96.67,APPROVED,True,61.67,False
FV_4_A,3241,PersonX gets better grades,87.5,100.0,True,98.33,APPROVED,True,10.829999999999998,True
FV_4_A,4281,PersonX gives PersonY a feeling,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_4_A,4345,PersonX gives PersonY a name,97.5,100.0,True,96.67,APPROVED,True,0.8299999999999983,True
FV_4_A,4462,PersonX gives PersonY an allowance,92.5,100.0,True,96.67,APPROVED,True,4.170000000000002,True
FV_4_A,5227,PersonX gives another example,60.0,0.0,False,95.0,APPROVED,True,35.0,False
FV_4_A,5493,PersonX grabs PersonY's hands,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_4_A,6108,PersonX joins forces,80.0,100.0,True,96.67,APPROVED,True,16.67,True
FV_4_A,6777,PersonX orders take out,97.5,100.0,True,95.67,APPROVED,True,1.8299999999999983,True
FV_4_A,6951,PersonX pays PersonX's respects,47.5,50.0,False,96.67,APPROVED,True,49.17,False
FV_4_A,7696,PersonX saves so much money,85.0,100.0,True,92.33,APPROVED,True,7.329999999999998,True
FV_4_A,7937,PersonX shoots PersonY dead,60.0,0.0,False,70.0,APPROVED,True,10.0,False
FV_4_A,7999,PersonX slowly opened PersonY's eyes,65.0,50.0,True,96.67,APPROVED,True,31.67,True
FV_4_A,8808,PersonX takes ___ in the future,52.5,50.0,False,96.67,APPROVED,True,44.17,False
FV_4_A,8824,PersonX takes ___ in the past,85.0,100.0,True,96.67,APPROVED,True,11.670000000000002,True
FV_4_A,9059,PersonX takes ___ to school,70.0,50.0,True,96.67,APPROVED,True,26.67,True
FV_4_A,9220,PersonX takes ___ to the movies,80.0,100.0,True,96.67,APPROVED,True,16.67,True
FV_4_A,9390,PersonX works hard to get,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_4_B,465,PersonX buys PersonY a new bike,92.5,100.0,True,94.67,APPROVED,True,2.1700000000000017,True
FV_4_B,748,PersonX buys a new microwave,70.0,50.0,True,95.67,APPROVED,True,25.67,True
FV_4_B,1468,PersonX does magic tricks,92.5,100.0,True,96.67,APPROVED,True,4.170000000000002,True
FV_4_B,1535,PersonX dresses to kill,45.0,50.0,False,96.67,APPROVED,True,51.67,False
FV_4_B,1524,PersonX drinks from a firehose,57.5,50.0,False,92.33,APPROVED,True,34.83,False
FV_4_B,1597,PersonX drops a log,75.0,100.0,True,94.67,APPROVED,True,19.67,True
FV_4_B,1958,PersonX fires from PersonY's job,72.5,100.0,True,96.67,APPROVED,True,24.17,True
FV_4_B,3169,PersonX gets angry at PersonY,82.5,100.0,True,96.67,APPROVED,True,14.170000000000002,True
FV_4_B,3226,PersonX gets better soon,55.0,50.0,False,96.67,APPROVED,True,41.67,False
FV_4_B,3287,PersonX gets change,92.5,100.0,True,95.67,APPROVED,True,3.1700000000000017,True
FV_4_B,4007,PersonX gets the wrong one,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_4_B,4098,PersonX gets worse,60.0,50.0,True,95.67,APPROVED,True,35.67,True
FV_4_B,4765,PersonX gives PersonY opportunities,85.0,100.0,True,92.33,APPROVED,True,7.329999999999998,True
FV_4_B,4981,PersonX gives ___ a puppy,65.0,50.0,True,96.67,APPROVED,True,31.67,True
FV_4_B,5850,PersonX hits the snooze button,82.5,100.0,True,96.67,APPROVED,True,14.170000000000002,True
FV_4_B,5899,PersonX immediately opened ___,97.5,100.0,True,69.0,APPROVED,True,28.5,True
FV_4_B,5915,PersonX injures PersonY's leg,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_4_B,5928,PersonX injures ___ badly,50.0,50.0,False,95.67,APPROVED,True,45.67,False
FV_4_B,6710,PersonX opens my door,62.5,50.0,True,96.67,APPROVED,True,34.17,True
FV_4_B,7033,PersonX pays enough,82.5,100.0,True,96.67,APPROVED,True,14.170000000000002,True
FV_4_B,7286,PersonX pulls PersonY's car over,90.0,100.0,True,95.0,APPROVED,True,5.0,True
FV_4_B,7964,PersonX shoulds break up,92.5,100.0,True,93.33,APPROVED,True,0.8299999999999983,True
FV_4_B,8183,PersonX takes PersonX's hat,45.0,50.0,False,96.67,APPROVED,True,51.67,False
FV_4_B,8241,PersonX takes PersonX's phone,25.0,0.0,False,92.33,APPROVED,True,67.33,False
FV_4_B,8421,PersonX takes PersonY responsibility,92.5,100.0,True,96.67,APPROVED,True,4.170000000000002,True
FV_5_A,614,PersonX buys ___ for school,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_A,791,PersonX buys ___ to a concert,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_5_A,968,PersonX buys my son,50.0,50.0,False,96.67,APPROVED,True,46.67,False
FV_5_A,950,PersonX buys new furniture,95.0,100.0,True,95.67,APPROVED,True,0.6700000000000017,True
FV_5_A,1013,PersonX buys some milk,70.0,50.0,True,93.33,APPROVED,True,23.33,True
FV_5_A,1144,PersonX carries out PersonX's threat,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_A,1186,PersonX chokes the chicken,100.0,100.0,True,95.0,APPROVED,True,5.0,True
FV_5_A,1407,PersonX decides to get a haircut,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_A,1541,PersonX does drugs,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_5_A,1485,PersonX does n't get in trouble,90.0,100.0,True,93.33,APPROVED,True,3.3299999999999983,True
FV_5_A,2027,PersonX follows christ 's ___,85.0,100.0,True,69.0,APPROVED,True,16.0,True
FV_5_A,2468,PersonX gets PersonY's ball,70.0,50.0,True,96.67,APPROVED,True,26.67,True
FV_5_A,3513,PersonX gets home from work,85.0,50.0,True,96.67,APPROVED,True,11.670000000000002,True
FV_5_A,3652,PersonX gets popular,100.0,100.0,True,93.33,APPROVED,True,6.670000000000002,True
FV_5_A,3938,PersonX gets stolen,50.0,50.0,False,96.67,APPROVED,True,46.67,False
FV_5_A,5300,PersonX gives the baby,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_5_A,5986,PersonX is getting ready for work,90.0,100.0,True,91.67,APPROVED,True,1.6700000000000017,True
FV_5_A,6463,PersonX makes breakfast for PersonY's family,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_A,6844,PersonX pays PersonY bill,100.0,100.0,True,8.33,REJECTED,False,91.67,False
FV_5_A,6948,PersonX pays ___ to one,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_A,7097,PersonX pays the fiddler,60.0,50.0,True,96.67,APPROVED,True,36.67,True
FV_5_A,8302,PersonX takes PersonY along,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_A,8768,PersonX takes PersonY's temperature,90.0,100.0,True,75.0,APPROVED,True,15.0,True
FV_5_A,9017,PersonX takes ___ to fix,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_A,9253,PersonX takes a different route,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,763,PersonX buys a new pet,90.0,100.0,True,93.33,APPROVED,True,3.3299999999999983,True
FV_5_B,812,PersonX buys a new video game,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,976,PersonX buys another ___,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,1028,PersonX buys some snacks,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_5_B,1595,PersonX drops a hint,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_5_B,1687,PersonX encourages PersonY's ___ hither,50.0,50.0,False,70.0,APPROVED,True,20.0,False
FV_5_B,1928,PersonX fights PersonY's battle,100.0,100.0,True,95.0,APPROVED,True,5.0,True
FV_5_B,2178,PersonX gets PersonX's ___ in the door,50.0,50.0,False,96.67,APPROVED,True,46.67,False
FV_5_B,2360,PersonX gets PersonY a dog,80.0,50.0,True,96.67,APPROVED,True,16.67,True
FV_5_B,2957,PersonX gets a new boss,100.0,100.0,True,98.33,APPROVED,True,1.6700000000000017,True
FV_5_B,3074,PersonX gets a summer job,100.0,100.0,True,93.33,APPROVED,True,6.670000000000002,True
FV_5_B,3370,PersonX gets engaged,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_5_B,3617,PersonX gets home ___,95.0,100.0,True,95.67,APPROVED,True,0.6700000000000017,True
FV_5_B,4739,PersonX gives PersonY the chance,100.0,100.0,True,93.33,APPROVED,True,6.670000000000002,True
FV_5_B,5049,PersonX gives PersonY's detention,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,6096,PersonX is watching television,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,6494,PersonX makes pancakes for breakfast,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,6860,PersonX pays PersonY dollars,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,8847,PersonX takes ___ inside,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,8963,PersonX takes ___ to PersonX's mom,100.0,100.0,True,93.33,APPROVED,True,6.670000000000002,True
FV_5_B,9109,PersonX takes ___ to the ocean,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_5_B,9168,PersonX takes a big gulp,90.0,100.0,True,98.33,APPROVED,True,8.329999999999998,True
FV_5_B,9235,PersonX takes a flyer,100.0,100.0,True,94.67,APPROVED,True,5.329999999999998,True
FV_5_B,9342,PersonX watches the waves,90.0,100.0,True,96.67,APPROVED,True,6.670000000000002,True
FV_5_B,9347,PersonX wishes could take,50.0,50.0,False,96.0,APPROVED,True,46.0,False
FV_6_A,327,PersonX breaks the news,100.0,100.0,True,96.0,APPROVED,True,4.0,True
FV_6_A,496,PersonX buys PersonY a new car,95.0,100.0,True,96.67,APPROVED,True,1.6700000000000017,True
FV_6_A,717,PersonX buys a motorcycle,100.0,100.0,True,96.67,APPROVED,True,3.3299999999999983,True
FV_6_A,1394,PersonX decides to buy a new pair,100.0,100.0,True,93.33,APPROVED,True,6.670000000000002,True
FV_6_A,1466,PersonX decides to pull over,100.0,100.0,True,93.33,APPROVED,True,6.670000000000002,True
FV_6_A,2068,PersonX forces PersonY back,55.0,50.0,False,93.33,APPROVED,True,38.33,False
FV_6_A,2239,PersonX forgets to set PersonX's alarm,50.0,50.0,False,95.67,APPROVED,True,45.67,False
FV_6_A,3145,PersonX gets an apartment,100.0,100.0,True,95.67,APPROVED,True,4.329999999999998,True
FV_6_A,3160,PersonX gets away with murder,90.0,100.0,True,95.67,APPROVED,True,5.670000000000002,True
